tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,tbl1apk
Table 1a,2010,3,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,13303,AUS,MIA,1105,6188,201.65,AA,0.52,218.66,DL,0.15,158.84,"Austin, TX
(30.264979, -97.746598)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201031042313303AUSMIA
Table 1a,2013,1,30423,32467,"Austin, TX","Miami, FL (Metropolitan Area)",10423,11697,AUS,FLL,1105,35126,191.91,B6,0.41,173.38,B6,0.41,173.38,"Austin, TX
(30.264979, -97.746598)","Miami, FL (Metropolitan Area)
(44.977479, -93.264346)",201311042311697AUSFLL
Table 1a,2012,1,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12953,AUS,LGA,1559,34489,246.45,AA,0.46,249.14,UA,0.16,239.16,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201211042312953AUSLGA
Table 1a,2008,3,30423,30721,"Austin, TX","Boston, MA (Metropolitan Area)",10423,13296,AUS,MHT,1698,6006,227.26,WN,0.45,251.22,US,0.24,157.12,"Austin, TX
(30.264979, -97.746598)","Boston, MA (Metropolitan Area)
(42.358894, -71.056742)",200831042313296AUSMHT
Table 1a,2009,1,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,10821,AUS,BWI,1342,32760,184.73,WN,0.7,187.23,WN,0.7,187.23,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",200911042310821AUSBWI
Table 1a,2009,2,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12391,AUS,ISP,1559,2548,181.0,WN,0.98,180.23,WN,0.98,180.23,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",200921042312391AUSISP
Table 1a,2007,3,30423,30194,"Austin, TX","Dallas/Fort Worth, TX",10423,11259,AUS,DAL,190,104832,103.22,WN,0.92,103.7,AA,0.07,96.43,"Austin, TX
(30.264979, -97.746598)","Dallas/Fort Worth, TX
(40.11086, -77.035636)",200731042311259AUSDAL
Table 1a,2009,2,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,14908,AUS,SNA,1242,12558,173.76,AA,0.39,180.8,US,0.2,154.66,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",200921042314908AUSSNA
Table 1a,2010,1,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12953,AUS,LGA,1559,23478,212.92,AA,0.46,221.65,WN,0.11,170.73,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201011042312953AUSLGA
Table 1a,2007,2,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,14908,AUS,SNA,1242,14833,216.88,AA,0.32,232.58,WN,0.17,206.87,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",200721042314908AUSSNA
Table 1a,2010,4,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12892,AUS,LAX,1242,72163,209.44,AA,0.52,213.54,WN,0.35,195.01,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201041042312892AUSLAX
Table 1a,2011,2,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12478,AUS,JFK,1559,51779,235.96,B6,0.69,228.01,B6,0.69,228.01,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201121042312478AUSJFK
Table 1a,2013,2,30423,30194,"Austin, TX","Dallas/Fort Worth, TX",10423,11259,AUS,DAL,190,69979,164.31,WN,0.99,164.25,WN,0.99,164.25,"Austin, TX
(30.264979, -97.746598)","Dallas/Fort Worth, TX
(40.11086, -77.035636)",201321042311259AUSDAL
Table 1a,2010,4,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,12954,AUS,LGB,1242,20839,158.38,B6,0.89,157.65,B6,0.89,157.65,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201041042312954AUSLGB
Table 1a,2011,1,30423,31453,"Austin, TX","Houston, TX",10423,12191,AUS,HOU,148,20111,145.09,WN,0.99,145.09,WN,0.99,145.09,"Austin, TX
(30.264979, -97.746598)","Houston, TX
(29.760803, -95.369506)",201111042312191AUSHOU
Table 1a,2010,2,30423,33195,"Austin, TX","Tampa, FL (Metropolitan Area)",10423,15304,AUS,TPA,928,19383,191.23,WN,0.64,185.52,WN,0.64,185.52,"Austin, TX
(30.264979, -97.746598)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",201021042315304AUSTPA
Table 1a,2008,1,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,12264,AUS,IAD,1342,15379,317.9,UA,0.56,364.43,WN,0.11,181.52,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",200811042312264AUSIAD
Table 1a,2010,2,30423,30852,"Austin, TX","Washington, DC (Metropolitan Area)",10423,10821,AUS,BWI,1342,50414,210.3,WN,0.61,223.8,DL,0.11,174.89,"Austin, TX
(30.264979, -97.746598)","Washington, DC (Metropolitan Area)
(38.892062, -77.019912)",201021042310821AUSBWI
Table 1a,2012,1,30423,33195,"Austin, TX","Tampa, FL (Metropolitan Area)",10423,15304,AUS,TPA,928,19656,216.51,WN,0.69,210.31,DL,0.1,205.96,"Austin, TX
(30.264979, -97.746598)","Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)",201211042315304AUSTPA
Table 1a,2014,4,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,13891,AUS,ONT,1242,6552,259.62,WN,0.65,240.26,WN,0.65,240.26,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201441042313891AUSONT
Table 1a,2012,1,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,15070,AUS,SWF,1559,455,272.36,DL,0.9,265.19,DL,0.9,265.19,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201211042315070AUSSWF
Table 1a,2014,4,30423,32575,"Austin, TX","Los Angeles, CA (Metropolitan Area)",10423,14908,AUS,SNA,1242,11739,281.6,WN,0.41,262.92,WN,0.41,262.92,"Austin, TX
(30.264979, -97.746598)","Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)",201441042314908AUSSNA
Table 1a,2010,3,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12478,AUS,JFK,1559,48048,210.66,B6,0.75,207.02,B6,0.75,207.02,"Austin, TX
(30.264979, -97.746598)","New York City, NY (Metropolitan Area)
(40.123164, -75.333718)",201031042312478AUSJFK
